date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:30:40	36266/36266	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jun%202024%2006:52:26%20GMT	https://hx-advisorindex.com/articles/img/529.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/articles/img/529.jpg	(from https://hx-advisorindex.com/articles/529-plans-learn-the-tax-and-financial-planning-benefits-of-college-savings.html)
13:30:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:41%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/app/images/advertisement/RSSA/RSSA_0922.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/app/images/advertisement/RSSA/RSSA_0922.51.delayed	(from https://hx-advisorindex.com/privacy.html)
13:30:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:43%20GMT	https://hx-advisorindex.com/advisors/add-my-listing.html	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisors/add-my-listing.html	(from https://hx-advisorindex.com/privacy.html)
13:30:44	32979/32979	---M--	200	added ('OK')	image/jpeg	etag:%22a238fc8c6f6f8df430d9e9e638d19262%22	https://advisorregistry.nyc3.cdn.digitaloceanspaces.com/app/images/advertisement/RSSA/RSSA_0922.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisorregistry.nyc3.cdn.digitaloceanspaces.com/app/images/advertisement/RSSA/RSSA_0922.jpg	(from https://hx-advisorindex.com/terms-of-use.html)
13:30:46	33750/33750	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-83d6%22	https://advisor-registry.org/images/common/find-a-cpa.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/common/find-a-cpa.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:48	49250/49250	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-c062%22	https://advisor-registry.org/images/layout/home/cpadirectory-devices.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/home/cpadirectory-devices.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:48	25520/25520	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-63b0%22	https://advisor-registry.org/images/layout/for-accountants/app-phone.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/for-accountants/app-phone.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:49	121225/121225	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-1d989%22	https://advisor-registry.org/images/layout/home/home-header.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/home/home-header.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:49	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:49%20GMT	https://advisor-registry.org/images/layout/for-accountants/for-accountants-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/for-accountants/for-accountants-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:50	6609/6609	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:50%20GMT	https://advisor-registry.org/images/layout/advertise/advertise-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/advertise/advertise-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:50	172811/172811	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-2a30b%22	https://advisor-registry.org/images/layout/upgrade-listing/upgrade-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/upgrade-listing/upgrade-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:50	200286/200286	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-30e5e%22	https://advisor-registry.org/images/layout/osh/osh-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/osh/osh-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:51	139537/139537	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-22111%22	https://advisor-registry.org/images/layout/verification/verification-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/verification/verification-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:51	76726/76726	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-12bb6%22	https://advisor-registry.org/images/layout/find-an-advisor/find-an-advisor-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/find-an-advisor/find-an-advisor-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:51	131358/131358	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-2011e%22	https://advisor-registry.org/images/layout/resources/resources-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/resources/resources-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:52	175678/175678	---M--	200	added ('OK')	image/jpeg	etag:%22630cbc1a-2ae3e%22	https://advisor-registry.org/images/layout/contact/contact-hero.jpg	C:/Users/Interra/Documents/Omann_Advisor/advisor-registry.org/images/layout/contact/contact-hero.jpg	(from https://advisor-registry.org/css/app.css?id=fb5c9f7cea599925fdab)
13:30:56	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202024%2020:30:56%20GMT	https://hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/100/100_1706199363.jpg	C:/Users/Interra/Documents/Omann_Advisor/hx-advisorindex.com/advisorregistry.nyc3.cdn.digitaloceanspaces.com/public/user_uploads/articles/100/100_1706199363.jpg	(from https://hx-advisorindex.com/articles/529-plans-learn-the-tax-and-financial-planning-benefits-of-college-savings.html)
